id,title,genres,release_date,revenue,budget,country
49730,Red Riding Hood,Fantasy|Thriller|Horror,2011.0,89162162,42000000,Canada
302688,My Big Fat Greek Wedding 2,Romance|Comedy|Family,2016.0,88923251,18000000,Canada
228194,The Hundred-Foot Journey,Drama,2014.0,88880821,22000000,India
314365,Spotlight,Drama|Thriller|History,2015.0,88346473,20000000,Canada
89492,This Is 40,Comedy,2012.0,88058786,35000000,United States of America
16995,State of Play,Action,2009.0,87784194,60000000,France
110415,Snowpiercer,Action|Science Fiction|Drama,2013.0,86758912,39200000,South Korea
38778,Dinner for Schmucks,Comedy,2010.0,86387857,69000000,United States of America
227348,Paranormal Activity: The Marked Ones,Horror|Thriller,2014.0,86362372,5000000,United States of America
134374,Pain & Gain,Thriller|Crime|Action,2013.0,86175291,25000000,United States of America
268238,The Second Best Exotic Marigold Hotel,Drama|Comedy,2015.0,85978266,10000000,United Kingdom
56288,Spy Kids: All the Time in the World,Family|Comedy|Action,2011.0,85564310,27000000,United States of America
286565,Paper Towns,Drama|Mystery|Romance,2015.0,85512300,12000000,United States of America
77883,The Possession,Horror|Thriller,2012.0,85446075,14000000,United States of America
13051,Max Payne,Action,2008.0,85416905,35000000,United States of America
50348,The Lincoln Lawyer,Crime|Drama|Thriller,2011.0,85412898,40000000,United States of America
24438,Did You Hear About the Morgans?,Comedy,2009.0,85280250,58000000,United States of America
7278,Meet the Spartans,Comedy,2008.0,84646831,30000000,United States of America
88794,J. Edgar,Drama|Crime|History,2011.0,84606030,35000000,United States of America
10761,Made of Honor,Comedy|Romance,2008.0,84601681,40000000,United Kingdom
273481,Sicario,Action|Crime|Drama|Mystery|Thriller,2015.0,84025816,30000000,United States of America
38579,Marmaduke,Family|Comedy,2010.0,83761844,50000000,United States of America
205587,The Judge,Drama,2014.0,83719388,50000000,United States of America
328387,Nerve,Mystery|Adventure|Crime,2016.0,83707310,20000000,United States of America
38322,"Big Mommas: Like Father, Like Son",Crime|Comedy|Action,2011.0,83615414,32000000,United States of America
43593,Piranha 3D,Comedy|Horror,2010.0,83188165,24000000,United States of America
48988,Hall Pass,Comedy,2011.0,83160734,36000000,United States of America
82525,Savages,Crime|Drama|Thriller,2012.0,82966152,45000000,United States of America
133805,Carrie,Drama|Horror,2013.0,82394288,30000000,United States of America
59965,Abduction,Thriller|Action|Mystery,2011.0,82087155,35000000,United States of America
75674,Act of Valor,Action|Thriller|War,2012.0,81272766,12000000,United States of America
40264,Vampires Suck,Horror|Comedy,2010.0,80547866,20000000,United States of America
145220,Muppets Most Wanted,Comedy|Adventure|Crime|Family,2014.0,80383290,50000000,United States of America
76494,What to Expect When You're Expecting,Romance|Comedy|Drama,2012.0,79700000,40000000,United States of America
249164,If I Stay,Drama,2014.0,78874843,11000000,United States of America
323676,The Boss,Comedy,2016.0,78636257,29000000,United States of America
4258,Scary Movie 5,Comedy,2013.0,78378744,20000000,United States of America
38321,Priest,Action|Science Fiction|Fantasy|Thriller|Horror,2011.0,78309131,60000000,United States of America
64690,Drive,Drama|Action|Thriller|Crime,2011.0,78054825,15000000,United States of America
82507,Sinister,Horror|Thriller|Mystery,2012.0,77712439,3000000,United States of America
34806,The Back-Up Plan,Comedy|Romance,2010.0,77477008,35000000,United States of America
75174,The Grey,Action|Drama|Thriller,2012.0,77278331,25000000,Canada
82650,Diary of a Wimpy Kid: Dog Days,Comedy|Family,2012.0,77112176,22000000,United States of America
339984,Miracles from Heaven,Drama,2016.0,77000000,16000000,United States of America
315011,Shin Godzilla,Action|Adventure|Drama|Horror|Science Fiction,2016.0,77000000,15000000,Japan
13788,The Unborn,Horror|Thriller|Mystery,2009.0,76514050,16000000,United States of America
10316,The Ides of March,Drama,2011.0,75993061,12500000,United States of America
33217,Diary of a Wimpy Kid,Comedy|Family,2010.0,75700498,15000000,United Kingdom
49520,The Change-Up,Comedy,2011.0,75450437,52000000,United States of America
4148,Revolutionary Road,Drama|Romance,2008.0,75225693,35000000,United Kingdom
37735,Easy A,Comedy,2010.0,74952305,8000000,United States of America
12201,Edge of Darkness,Crime|Drama|Mystery|Thriller,2010.0,74901339,80000000,United Kingdom
68179,Escape from Planet Earth,Animation|Comedy|Adventure|Family|Science Fiction,2013.0,74597643,40000000,Canada
152737,August: Osage County,Comedy|Drama,2013.0,74188937,25000000,United States of America
10483,Death Race,Action|Thriller|Science Fiction,2008.0,73762516,45000000,United Kingdom
81836,To Rome with Love,Romance|Comedy,2012.0,73244881,17000000,Italy
13389,Righteous Kill,Action|Crime|Drama|Thriller,2008.0,73174566,60000000,United States of America
15189,Hotel for Dogs,Comedy|Family,2009.0,73034460,35000000,United States of America
287948,The Transporter Refueled,Thriller|Action|Crime,2015.0,72629670,25000000,Belgium
13515,Mirrors,Horror|Mystery|Thriller,2008.0,72436439,35000000,Romania
60307,Diary of a Wimpy Kid: Rodrick Rules,Family|Comedy,2011.0,72417394,21000000,United States of America
9381,Babylon A.D.,Action|Adventure|Science Fiction|Thriller,2008.0,72108608,70000000,France
39514,RED,Action|Adventure|Comedy|Crime|Thriller,2010.0,71664962,58000000,United States of America
146304,The Best Man Holiday,Comedy,2013.0,71625195,17000000,United States of America
241554,Run All Night,Action|Crime|Drama|Mystery|Thriller,2015.0,71561644,50000000,United States of America
100241,"I, Frankenstein",Horror|Thriller,2014.0,71154592,65000000,United States of America
109091,The Counselor,Thriller|Crime|Drama,2013.0,71009334,25000000,United Kingdom
12620,The House Bunny,Romance|Comedy,2008.0,70442940,25000000,United States of America
184098,Think Like a Man Too,Comedy|Romance,2014.0,70181428,24000000,United States of America
8065,21,Drama|Crime,2008.0,69823199,35000000,United States of America
300671,13 Hours: The Secret Soldiers of Benghazi,Action|Drama|History|Thriller|War,2016.0,69411370,50000000,Malta
22907,Takers,Action|Crime|Drama|Thriller,2010.0,69055695,32000000,United States of America
254473,Brick Mansions,Action|Crime|Drama,2014.0,68896829,28000000,Canada
10313,The Men Who Stare at Goats,Comedy|War,2009.0,68729358,24000000,United Kingdom
18162,Land of the Lost,Adventure|Comedy|Science Fiction,2009.0,68688831,100000000,United States of America
158011,The Call,Crime|Thriller,2013.0,68572378,13000000,United States of America
8836,The X Files: I Want to Believe,Drama|Mystery|Science Fiction|Thriller,2008.0,68369434,30000000,Canada
80035,The Watch,Comedy,2012.0,68267862,68000000,United States of America
83666,Moonrise Kingdom,Comedy|Drama|Romance,2012.0,68263166,16000000,United States of America
22804,Saw VI,Horror|Mystery,2009.0,68233629,11000000,Australia
22894,Legion,Horror,2010.0,67918658,26000000,United States of America
235260,Son of God,Drama,2014.0,67800064,22000000,United States of America
38358,The Last Exorcism,Horror|Drama|Thriller,2010.0,67738090,1800000,United States of America
209451,Jersey Boys,Music|Drama,2014.0,67347013,40000000,United States of America
44564,The Dilemma,Comedy|Drama,2011.0,67112664,70000000,United States of America
227156,The Giver,Drama|Science Fiction,2014.0,66980456,25000000,United States of America
42684,Skyline,Science Fiction,2010.0,66821036,10000000,United States of America
273895,Selma,History|Drama,2014.0,66787908,20000000,United Kingdom
22970,The Cabin in the Woods,Horror|Thriller,2012.0,66486080,30000000,United States of America
293863,The Age of Adaline,Fantasy|Drama|Romance,2015.0,65663276,25000000,United States of America
1266,Street Kings,Action|Crime|Drama|Thriller,2008.0,65569869,20000000,United States of America
27579,The American,Crime|Drama|Thriller,2010.0,65464324,20000000,United Kingdom
8848,The Bank Job,Thriller|Crime|Drama,2008.0,64822796,20000000,Australia
71469,The Darkest Hour,Horror|Action|Thriller|Science Fiction,2011.0,64626786,30000000,United States of America
23048,Hot Tub Time Machine,Science Fiction|Comedy|Adventure,2010.0,64572262,36000000,United States of America
8054,The Imaginarium of Doctor Parnassus,Adventure|Fantasy|Mystery,2009.0,64352607,30000000,Canada
321258,The Boy,Horror|Mystery|Thriller,2016.0,64188367,10000000,United States of America
243940,The Lazarus Effect,Thriller|Horror,2015.0,64110728,3300000,United States of America
44865,The Grandmaster,Action|Drama|History,2013.0,64076736,3860000,China
8780,Baby Mama,Comedy,2008.0,63833449,30000000,United States of America
11802,Space Chimps,Animation|Family,2008.0,63800345,37000000,United States of America
50456,Hanna,Action|Thriller|Adventure,2011.0,63782078,30000000,Germany
270487,"Hail, Caesar!",Comedy|Drama|Mystery,2016.0,63647656,22000000,United States of America
198277,Begin Again,Comedy|Music|Romance|Drama,2013.0,63464861,8000000,United States of America
109421,Side Effects,Thriller|Crime|Drama,2013.0,63372757,30000000,United States of America
72710,The Host,Action|Adventure|Romance|Science Fiction|Thriller,2013.0,63327201,44000000,United States of America
77866,Contraband,Thriller|Action|Drama|Crime,2012.0,63100000,25000000,United States of America
228205,The Longest Ride,Drama|Romance,2015.0,63013281,34000000,United States of America
277685,Unfriended,Horror|Thriller,2015.0,62882090,1000000,United States of America
146238,Runner Runner,Crime|Thriller|Drama,2013.0,62616646,30000000,United States of America
17610,Year One,Comedy|Adventure,2009.0,62357900,60000000,United States of America
167073,Brooklyn,Drama|Romance,2015.0,62076141,11000000,Canada
49524,R.I.P.D.,Fantasy|Action|Comedy|Crime,2013.0,61648500,130000000,United States of America
304357,Woman in Gold,Drama,2015.0,61619773,11000000,United Kingdom
287903,Krampus,Horror|Comedy|Fantasy,2015.0,61548707,15000000,United States of America
20829,Funny People,Comedy|Drama,2009.0,61458982,75000000,United States of America
188207,The Legend of Hercules,Action|Adventure,2014.0,61279452,70000000,United States of America
285783,The Walk,Adventure|Drama|Thriller,2015.0,61181942,35000000,United States of America
62835,Colombiana,Action|Thriller|Crime|Drama,2011.0,60965854,40000000,France
19913,(500) Days of Summer,Comedy|Drama|Romance,2009.0,60722734,7500000,United States of America
59859,Kick-Ass 2,Action|Adventure|Crime,2013.0,60700000,28000000,United States of America
22832,Ninja Assassin,Action|Crime|Thriller,2009.0,60462347,40000000,Germany
39486,Secretariat,Drama,2010.0,60251371,35000000,United States of America
11439,The Ghost Writer,Thriller|Mystery,2010.0,60222298,45000000,Germany
4959,The International,Drama|Thriller|Crime,2009.0,60161391,50000000,Germany
139038,A Haunted House,Comedy|Horror,2013.0,60141683,2500000,United States of America
35688,Why Did I Get Married Too?,Comedy|Romance,2010.0,60072596,20000000,United States of America
109491,Beautiful Creatures,Fantasy|Drama|Romance,2013.0,60052138,60000000,United States of America
16558,Duplicity,Romance|Comedy|Crime,2009.0,60000000,78146652,Germany
49022,Something Borrowed,Comedy|Drama|Romance,2011.0,59901913,35000000,United States of America
121826,Quartet,Drama|Comedy|Romance,2012.0,59520298,11000000,United Kingdom
80585,Rock of Ages,Comedy|Drama|Music|Romance,2012.0,59418613,75000000,United States of America
51828,One Day,Drama|Romance,2011.0,59389433,15000000,United Kingdom
328425,The Gift,Thriller|Mystery,2015.0,58978653,5000000,United States of America
38357,Morning Glory,Comedy|Drama|Romance,2010.0,58785180,40000000,United States of America
87428,That's My Boy,Comedy,2012.0,58058367,70000000,United States of America
20856,Aliens in the Attic,Adventure|Comedy|Family|Fantasy|Science Fiction,2009.0,57881056,45000000,Canada
49021,Killer Elite,Action|Adventure|Thriller,2011.0,57777106,66000000,Australia
2309,Inkheart,Adventure|Family|Fantasy,2008.0,57490374,60000000,Germany
9030,The Eye,Drama|Horror|Thriller,2008.0,56309766,12000000,United States of America
329833,Zoolander 2,Comedy,2016.0,55969000,50000000,United States of America
23742,Cop Out,Action|Comedy|Crime,2010.0,55583804,30000000,United States of America
64685,Extremely Loud & Incredibly Close,Drama,2011.0,55247881,40000000,United States of America
152532,Dallas Buyers Club,Drama|History,2013.0,55198285,5000000,United States of America
29427,The Crazies,Mystery|Horror|Action,2010.0,54956140,20000000,United States of America
239563,St. Vincent,Comedy,2014.0,54837234,13000000,United States of America
76489,The Three Stooges,Comedy,2012.0,54819301,30000000,United States of America
8967,The Tree of Life,Drama|Fantasy,2011.0,54674226,32000000,United States of America
10139,Milk,History|Drama,2008.0,54586584,20000000,United States of America
192141,No Escape,Action|Thriller,2015.0,54418872,5000000,United States of America
72207,The Five-Year Engagement,Comedy,2012.0,53909751,30000000,United States of America
136835,No Good Deed,Crime|Thriller,2014.0,53830415,13200000,United States of America
10197,Nine,Drama|Music|Romance,2009.0,53825515,80000000,Italy
8265,Welcome to the Sticks,Comedy,2008.0,53191886,11000000,France
169917,A Walk Among the Tombstones,Crime|Drama|Mystery|Thriller,2014.0,53181600,28000000,United States of America
283445,Sinister 2,Horror,2015.0,52882018,10000000,United States of America
26389,From Paris with Love,Action|Crime|Thriller,2010.0,52826594,52000000,United Kingdom
192102,3 Days to Kill,Action|Drama|Thriller|Crime,2014.0,52597999,28000000,France
228970,Wild,Drama,2014.0,52501541,15000000,United States of America
241251,The Boy Next Door,Thriller,2015.0,52425855,4000000,United States of America
227735,Dolphin Tale 2,Family|Drama,2014.0,52424533,36000000,United States of America
61012,Silent Hill: Revelation 3D,Thriller|Horror|Mystery,2012.0,52302796,20000000,France
300673,The Finest Hours,Action|Drama|History|Thriller,2016.0,52099090,80000000,United States of America
268920,Hot Pursuit,Action|Comedy|Crime,2015.0,51680201,35000000,United States of America
19901,Daybreakers,Fantasy|Horror|Action|Thriller|Science Fiction,2009.0,51416464,20000000,United States of America
146239,Delivery Man,Comedy,2013.0,51164106,26000000,United States of America
43539,The Next Three Days,Romance|Drama|Thriller|Crime,2010.0,51148651,30000000,United States of America
27582,The Mechanic,Action|Thriller|Crime,2011.0,51070807,40000000,United States of America
14359,Doubt,Drama|Mystery,2008.0,50907234,20000000,United States of America
10199,The Tale of Despereaux,Adventure|Animation|Family,2008.0,50877145,60000000,United Kingdom
11260,Meet Dave,Comedy|Science Fiction|Adventure|Family,2008.0,50650079,60000000,United States of America
137094,Jack Ryan: Shadow Recruit,Action|Drama|Thriller,2014.0,50549107,60000000,Russia
72431,Red Tails,Drama|Action|Adventure|History|War,2012.0,50365377,58000000,United States of America
321741,Concussion,Drama,2015.0,50363790,35000000,Australia
13972,The Women,Comedy|Drama|Romance,2008.0,50007546,16000000,United States of America
41210,The Switch,Comedy|Romance|Drama,2010.0,49830607,19000000,United States of America
34016,She's Out of My League,Comedy|Romance,2010.0,49779728,20000000,United States of America
6972,Australia,Drama,2008.0,49554002,130000000,Australia
222899,About Last Night,Comedy|Romance,2014.0,49002684,12500000,United States of America
315664,Florence Foster Jenkins,Comedy|Drama,2016.0,48902953,29000000,United Kingdom
42888,How Do You Know,Comedy|Drama|Romance,2010.0,48668907,120000000,United States of America
48034,Little White Lies,Comedy|Drama,2010.0,48531470,25000000,France
12244,9,Action|Adventure|Animation|Science Fiction|Thriller,2009.0,48428063,30000000,United States of America
37950,Charlie St. Cloud,Drama,2010.0,48190704,44000000,United States of America
77016,End of Watch,Crime|Drama|Thriller,2012.0,48126384,7000000,United States of America
107811,21 & Over,Comedy,2013.0,48065672,13000000,United States of America
28178,Hachi: A Dog's Tale,Drama|Family,2009.0,47801389,16000000,United Kingdom
22538,Scott Pilgrim vs. the World,Action|Adventure|Comedy,2010.0,47664559,60000000,United States of America
25793,Precious,Drama,2009.0,47536959,10000000,United States of America
152601,Her,Romance|Science Fiction|Drama,2013.0,47351251,23000000,China
76617,Texas Chainsaw 3D,Horror|Thriller,2013.0,47241945,20000000,United States of America
43959,Soul Surfer,Action|Drama,2011.0,47088990,18000000,United States of America
59967,Looper,Action|Thriller|Science Fiction,2012.0,47042000,30000000,China
10315,Fantastic Mr. Fox,Adventure|Animation|Comedy|Family,2009.0,46471023,40000000,United States of America
49527,Man on a Ledge,Action|Thriller|Crime,2012.0,46221189,42000000,United States of America
119283,Parker,Action|Crime,2013.0,46216641,35000000,United States of America
319888,Eddie the Eagle,Comedy|Drama|History,2016.0,46152800,23000000,Germany
107985,The World's End,Comedy|Action|Science Fiction,2013.0,46089287,20000000,United Kingdom
335778,Risen,Action,2016.0,46069568,20000000,United States of America
185008,Yeh Jawaani Hai Deewani,Romance,2013.0,46000000,7700000,India
48289,The Debt,Drama|Thriller,2010.0,45636368,20000000,United States of America
238603,Earth to Echo,Family|Adventure|Science Fiction,2014.0,45300000,13000000,United States of America
23172,The Spy Next Door,Action|Comedy|Family,2010.0,45236543,28000000,United States of America
64807,Grudge Match,Comedy,2013.0,44907260,40000000,United States of America
12163,The Wrestler,Drama|Romance,2008.0,44703995,6000000,United States of America
10188,The Sisterhood of the Traveling Pants 2,Adventure|Comedy|Drama|Family,2008.0,44352417,27000000,United States of America
85350,Boyhood,Drama,2014.0,44349000,4000000,United States of America
82505,House at the End of the Street,Horror|Thriller,2012.0,44287131,6900000,United States of America
345911,Lights Out,Horror|Thriller,2016.0,44107032,4900000,United States of America
16577,Astro Boy,Animation|Action|Family|Science Fiction,2009.0,44091067,65000000,Hong Kong
157547,Oculus,Horror,2013.0,44030246,5000000,United States of America
116741,The Internship,Comedy,2013.0,44000000,58000000,United States of America
272878,Max,Adventure|Drama|Family,2015.0,43967255,20000000,United States of America
284293,Still Alice,Drama,2014.0,43884652,5000000,United States of America
13490,Welcome Home Roscoe Jenkins,Comedy|Drama,2008.0,43650785,35000000,United States of America
272693,The DUFF,Romance|Comedy,2015.0,43528634,8500000,United States of America
13335,Harold & Kumar Escape from Guantanamo Bay,Comedy|Adventure,2008.0,43493123,12000000,United States of America
7445,Brothers,Drama|Thriller|War,2009.0,43318349,26000000,United States of America
38117,Beastly,Drama|Fantasy|Romance,2011.0,43165571,17000000,United States of America
204082,Homefront,Action|Thriller,2013.0,43058898,22000000,United States of America
276907,Legend,Crime|Thriller,2015.0,42972994,25000000,United Kingdom
134411,Snitch,Thriller|Drama,2013.0,42930462,35000000,United States of America
299245,The Gallows,Horror|Thriller,2015.0,42664410,100000,United States of America
13184,Bangkok Dangerous,Action|Crime|Thriller,2008.0,42487390,45000000,United States of America
26022,My Name Is Khan,Drama|Romance,2010.0,42345360,12000000,India
22824,The Fourth Kind,Mystery|Science Fiction|Thriller,2009.0,42333295,10000000,United States of America
10358,Zack and Miri Make a Porno,Comedy,2008.0,42105111,24000000,United States of America
38073,Going the Distance,Comedy|Drama|Romance,2010.0,42045846,32000000,United States of America
12162,The Hurt Locker,Drama|Thriller|War,2008.0,42000000,15000000,United States of America
82687,The Guilt Trip,Comedy,2012.0,41863726,40000000,United States of America
12177,The Love Guru,Comedy|Romance,2008.0,41819064,62000000,United States of America
8456,Never Back Down,Drama|Action,2008.0,41627431,20000000,United States of America
21208,Orphan,Horror|Thriller|Mystery,2009.0,41596251,20000000,Canada
46332,Of Gods and Men,Drama|History,2010.0,41424067,4000000,France
4942,Leatherheads,Comedy|Romance|Drama,2008.0,41299492,58000000,Germany
239678,This Is Where I Leave You,Drama|Comedy,2014.0,41296320,19800000,United States of America
49049,Dredd,Action|Science Fiction,2012.0,41037742,50000000,South Africa
13812,Quarantine,Horror|Science Fiction|Thriller,2008.0,40855419,12000000,United States of America
18501,Gamer,Action|Thriller|Science Fiction,2009.0,40828540,50000000,United States of America
62206,30 Minutes or Less,Action|Adventure|Comedy,2011.0,40547440,28000000,United States of America
49950,The Roommate,Thriller|Drama|Horror,2011.0,40492759,16000000,United States of America
310131,The Witch,Mystery|Horror,2016.0,40423945,3500000,Canada
72387,Safe,Action|Crime|Thriller,2012.0,40346186,30000000,United States of America
23706,All About Steve,Comedy,2009.0,40105542,15000000,United States of America
256274,"As Above, So Below",Horror|Thriller,2014.0,40100000,5000000,United States of America
329440,The Forest,Horror|Thriller,2016.0,40055439,10000000,United States of America
25196,Crazy Heart,Drama|Music|Romance,2009.0,39462438,7000000,United States of America
24150,Halloween II,Horror,2009.0,39421467,15000000,United States of America
189,Sin City: A Dame to Kill For,Crime|Thriller,2014.0,39407616,65000000,United States of America
35169,Furry Vengeance,Comedy,2010.0,39340177,35000000,United Arab Emirates
12819,Alpha and Omega,Family|Animation,2010.0,39300000,20000000,United States of America
40807,50/50,Comedy|Drama,2011.0,39187783,8000000,United States of America
284536,The Gambler,Thriller|Crime|Drama,2014.0,39171130,25000000,United States of America
26428,Agora,Adventure|Drama|History,2009.0,39041505,70000000,Spain
8285,The Spirit,Action|Comedy|Thriller|Crime|Science Fiction,2008.0,39031337,60000000,United States of America
50321,Mars Needs Moms,Adventure|Animation|Family,2011.0,38992758,150000000,United States of America
242582,Nightcrawler,Crime|Drama|Thriller,2014.0,38697217,8500000,United States of America
69668,Dream House,Drama|Thriller|Mystery,2011.0,38502340,50000000,Canada
198185,Million Dollar Arm,Drama,2014.0,38307627,25000000,United States of America
12837,The Secret Life of Bees,Adventure,2008.0,38105395,11000000,United States of America
64689,Killing Them Softly,Crime|Thriller,2012.0,37930465,15000000,United States of America
57119,Jumping the Broom,Comedy,2011.0,37710610,6600000,United States of America
46261,Don't Be Afraid of the Dark,Fantasy|Horror|Thriller,2010.0,36993168,25000000,United States of America
54054,One for the Money,Action|Comedy|Crime,2012.0,36893721,40000000,United States of America
264660,Ex Machina,Drama|Science Fiction,2015.0,36869414,15000000,United Kingdom
13596,My Best Friend's Girl,Romance|Comedy,2008.0,36620508,20000000,United States of America
295964,Burnt,Drama,2015.0,36606743,20000000,United States of America
79316,Devil's Due,Horror,2014.0,36433975,7000000,United States of America
18947,The Boat That Rocked,Drama|Comedy,2009.0,36348784,50000000,Germany
59861,Larry Crowne,Comedy|Romance|Drama,2011.0,36160375,30000000,United States of America
25643,Love Happens,Drama|Romance,2009.0,36133014,18000000,Canada
239571,The Best of Me,Drama|Romance,2014.0,35926213,26000000,United States of America
44115,127 Hours,Adventure|Drama|Thriller,2010.0,35692920,18000000,United Kingdom
97367,The Place Beyond the Pines,Drama|Crime,2013.0,35485608,15000000,United States of America
60599,Arbitrage,Drama|Thriller,2012.0,35485056,12000000,United States of America
11323,The Informant!,Drama|Comedy|Crime,2009.0,35424826,22000000,United States of America
264644,Room,Drama|Thriller,2015.0,35401758,6000000,Canada
55465,A Very Harold & Kumar Christmas,Comedy,2011.0,35387212,19000000,United States of America
62214,Frankenweenie,Animation|Comedy|Family,2012.0,35287788,39000000,United States of America
19265,Whatever Works,Comedy|Romance,2009.0,35097815,15000000,France
75900,My Week with Marilyn,Drama,2011.0,35057696,6400000,United Kingdom
57431,The Sitter,Comedy,2011.0,34942188,25000000,United States of America
290751,Secret in Their Eyes,Crime|Drama|Mystery,2015.0,34854990,19500000,Spain
39781,The Kids Are All Right,Comedy|Drama,2010.0,34705850,3500000,United States of America
15092,Crank: High Voltage,Action|Thriller|Crime,2009.0,34560577,20000000,United States of America
8321,In Bruges,Comedy|Drama|Crime,2008.0,34533783,15000000,United Kingdom
72213,Courageous,Drama,2011.0,34522221,1000000,United States of America
321697,Steve Jobs,Drama|History,2015.0,34441873,30000000,United States of America
228066,Victor Frankenstein,Drama|Science Fiction|Thriller,2015.0,34227298,40000000,United Kingdom
226857,Endless Love,Drama|Romance,2014.0,34077920,20000000,United States of America
25376,The Secret in Their Eyes,Crime|Drama|Mystery|Romance,2009.0,33965843,2000000,Argentina
44040,Devil,Horror|Mystery|Thriller,2010.0,33583175,10000000,United States of America
14438,Fireproof,Drama,2008.0,33456317,500000,United States of America
126509,2016: Obama's America,Documentary,2012.0,33400000,2500000,United States of America
84892,The Perks of Being a Wallflower,Drama|Romance,2012.0,33400000,13000000,United States of America
70435,Haywire,Action|Thriller,2011.0,33372606,23000000,Ireland
22825,The Box,Thriller|Science Fiction,2009.0,33333531,30000000,United States of America
12182,Nick and Norah's Infinite Playlist,Comedy|Music|Romance,2008.0,32973937,9000000,United States of America
86829,Inside Llewyn Davis,Drama|Music,2013.0,32935319,11000000,United States of America
101267,Katy Perry: Part of Me,Documentary|Music,2012.0,32726956,12000000,United States of America
18405,The Last House on the Left,Crime|Thriller|Horror|Drama,2009.0,32721635,15000000,United States of America
254904,The November Man,Crime|Action|Thriller,2014.0,32556119,15000000,United Kingdom
8090,Untraceable,Drama,2008.0,32483410,35000000,United States of America
87818,Movie 43,Comedy,2013.0,32438988,6000000,United States of America
227719,Project Almanac,Science Fiction|Thriller,2015.0,32248241,12000000,United States of America
81796,Lockout,Action|Thriller|Science Fiction,2012.0,32204030,20000000,France
38303,You Again,Comedy|Romance,2010.0,32005248,20000000,United States of America
375290,Airlift,Thriller|Action|Drama|History,2016.0,32000000,4500000,India
23082,The Invention of Lying,Comedy|Romance|Fantasy,2009.0,31912793,18500000,United States of America
122081,Spring Breakers,Drama|Crime,2013.0,31724284,5000000,France
17332,The Soloist,Drama,2009.0,31720158,60000000,United States of America
19994,Jennifer's Body,Comedy|Horror,2009.0,31556061,16000000,United States of America
157849,A Most Wanted Man,Thriller,2014.0,31554855,15000000,United Kingdom
12573,A Serious Man,Comedy|Drama,2009.0,31430334,7000000,United States of America
23631,Machete,Action|Comedy|Thriller,2010.0,31327899,20000000,United States of America
13150,Pride and Glory,Thriller|Crime|Drama,2008.0,31148328,30000000,United States of America
49526,Premium Rush,Crime|Action|Thriller,2012.0,31083599,35000000,United States of America
137321,Winter's Tale,Drama|Fantasy|Mystery|Romance,2014.0,30800231,60000000,United States of America
70868,I Don't Know How She Does It,Romance|Comedy,2011.0,30551495,24000000,United States of America
238615,Self/less,Science Fiction|Mystery|Thriller,2015.0,30523226,26000000,United States of America
63492,What's Your Number?,Comedy|Romance,2011.0,30426096,20000000,United States of America
210860,Mortdecai,Comedy|Adventure,2015.0,30418560,60000000,United States of America
94348,Alex Cross,Action|Thriller|Crime|Mystery,2012.0,30353232,45000000,United States of America
232679,When the Game Stands Tall,Drama,2014.0,30127963,15000000,United States of America
25195,Leap Year,Romance|Comedy,2010.0,29922472,19000000,Ireland
70436,The Raven,Crime|Thriller|Mystery,2012.0,29657751,26000000,Hungary
26390,Brooklyn's Finest,Crime|Drama|Thriller,2009.0,29536299,17000000,United States of America
10523,W.,Drama|History,2008.0,29506464,25100000,United States of America
14536,New in Town,Comedy,2009.0,29010817,8000000,Canada
28355,Case 39,Horror|Mystery|Thriller,2009.0,29000000,27000000,Canada
25132,Shorts,Comedy|Family,2009.0,28972508,40000000,United Arab Emirates
47327,Drive Angry,Fantasy|Thriller|Action|Crime,2011.0,28931401,50000000,United States of America
87093,Big Eyes,Drama,2014.0,28883511,10000000,Canada
200505,Draft Day,Drama,2014.0,28831145,25000000,United States of America
68722,The Master,Drama,2012.0,28258060,32000000,United States of America
24418,Cirque du Freak: The Vampire's Assistant,Adventure|Fantasy|Action|Thriller,2009.0,28169671,40000000,United States of America
13279,Lakeview Terrace,Drama|Crime|Thriller,2008.0,27640028,20000000,United States of America
20766,The Road,Adventure|Drama,2009.0,27635305,32000000,United States of America
72113,Carnage,Comedy|Drama,2011.0,27603069,25000000,Spain
48231,A Dangerous Method,Drama|Thriller,2011.0,27462041,15000000,Switzerland
124459,The Incredible Burt Wonderstone,Comedy,2013.0,27437881,30000000,United States of America
18320,The Young Victoria,Drama|History|Romance,2009.0,27409889,35000000,United Kingdom
192136,Mandela: Long Walk to Freedom,Drama|History,2013.0,27330000,35000000,United Kingdom
26688,Sorority Row,Horror|Mystery|Thriller,2009.0,27206120,12500000,United States of America
172391,Khumba,Animation|Adventure|Family,2013.0,27187375,20000000,South Africa
222936,Aloha,Drama|Comedy|Romance,2015.0,26250020,37000000,United States of America
38319,Your Highness,Comedy,2011.0,26121638,49900000,United States of America
24684,An Education,Drama|Romance,2009.0,26096852,7500000,United Kingdom
225565,That Awkward Moment,Comedy|Romance,2014.0,26049082,8000000,United States of America
11918,Superhero Movie,Action|Comedy|Science Fiction,2008.0,25871834,35000000,United States of America
13809,RockNRolla,Action|Crime|Thriller,2008.0,25739015,18000000,United Kingdom
50357,Apollo 18,Horror|Thriller|Science Fiction,2011.0,25562924,5000000,Canada
81390,A Lonely Place to Die,Adventure|Action|Thriller|Crime,2011.0,25345000,4000000,United Kingdom
253235,And So It Goes,Comedy|Drama|Romance,2014.0,25312387,18000000,United States of America
